TransactionID,Timestamp,StoreName,BranchName,BranchID,TotalBranches,CustomerID,Category,Product,Quantity,UnitPrice,TotalAmount,Discount,FinalAmount,LoyaltyPoints,PaymentType
TXN015025,2024-11-15 18:01:00,SmartRetail,Whitefield,2.0,5.0,1059957.0,Beverages,Real Juice (1L),1.0,110.0,110.0,2.03,107.97,1.0,Card
TXN010895,2024-11-15 18:24:00,SmartRetail,Koramangala,4.0,5.0,1014410.0,Dairy,Curd (500g),4.0,35.0,140.0,2.68,137.32,1.0,Wallet
TXN022175,2024-11-15 18:27:00,SmartRetail,Whitefield,2.0,5.0,1090055.0,Groceries,Wheat Flour (5kg),4.0,250.0,1000.0,135.9,864.1,8.0,Card
TXN022762,2024-11-15 18:48:00,SmartRetail,Koramangala,4.0,5.0,1098860.0,Dairy,Milk (1L),1.0,55.0,55.0,1.84,53.16,0.0,Wallet
TXN008515,2024-11-15 19:17:00,SmartRetail,Yelahanka,5.0,5.0,1075707.0,Beverages,Bisleri Water (1L),2.0,20.0,40.0,1.67,38.33,0.0,Cash
TXN006651,2024-11-15 19:32:00,SmartRetail,Yelahanka,5.0,5.0,1001541.0,Personal Care,Facewash (100ml),2.0,160.0,320.0,45.14,274.86,2.0,UPI
TXN008980,2024-11-15 19:36:00,SmartRetail,Koramangala,4.0,5.0,1017733.0,Snacks,Biscuits,2.0,30.0,60.0,5.18,54.82,0.0,UPI
TXN005161,2024-11-15 19:49:00,SmartRetail,Indiranagar,1.0,5.0,1042085.0,Beverages,Red Bull (250ml),4.0,125.0,500.0,0.75,499.25,4.0,Cash
TXN001161,2024-11-15 20:08:00,SmartRetail,Jayanagar,3.0,5.0,1080031.0,Groceries,Salt (1kg),2.0,20.0,40.0,3.4,36.6,0.0,Cash
TXN008934,2024-11-15 20:23:00,SmartRetail,Indiranagar,1.0,5.0,1002966.0,Snacks,Lays Chips,2.0,20.0,40.0,5.98,34.02,0.0,Wallet
TXN013716,2024-11-15 20:40:00,SmartRetail,Whitefield,2.0,5.0,1051829.0,Groceries,Rice (5kg),3.0,280.0,840.0,13.58,826.42,8.0,Wallet
TXN001498,2024-11-15 20:54:00,SmartRetail,Koramangala,4.0,5.0,1032405.0,Snacks,Biscuits,3.0,30.0,90.0,2.43,87.57,0.0,UPI
TXN019836,2024-11-15 20:56:00,SmartRetail,Jayanagar,3.0,5.0,1072404.0,Snacks,Lays Chips,4.0,20.0,80.0,1.18,78.82,0.0,UPI
TXN017735,2024-11-15 20:58:00,SmartRetail,Indiranagar,1.0,5.0,1057158.0,Groceries,Salt (1kg),3.0,20.0,60.0,1.35,58.65,0.0,UPI
TXN011680,2024-11-15 21:07:00,SmartRetail,Indiranagar,1.0,5.0,1029288.0,Personal Care,Shampoo (250ml),1.0,180.0,180.0,2.12,177.88,1.0,Card
TXN008418,2024-11-15 21:08:00,SmartRetail,Yelahanka,5.0,5.0,1000763.0,Dairy,Paneer (200g),3.0,85.0,255.0,2.87,252.13,2.0,Card
TXN003531,2024-11-15 21:12:00,SmartRetail,Whitefield,2.0,5.0,1061140.0,Snacks,Biscuits,5.0,30.0,150.0,7.32,142.68,1.0,Card
TXN001458,2024-11-15 21:23:00,SmartRetail,Jayanagar,3.0,5.0,1053822.0,Personal Care,Soap (125g),2.0,40.0,80.0,8.24,71.76,0.0,UPI
TXN014254,2024-11-16 08:12:00,SmartRetail,Jayanagar,3.0,5.0,1077901.0,Beverages,Pepsi (2L),1.0,80.0,80.0,10.2,69.8,0.0,Wallet
TXN020108,2024-11-16 08:35:00,SmartRetail,Koramangala,4.0,5.0,1053979.0,Snacks,Kurkure,5.0,15.0,75.0,7.65,67.35,0.0,Card
TXN019351,2024-11-16 09:09:00,SmartRetail,Yelahanka,5.0,5.0,1083445.0,Dairy,Butter (100g),5.0,55.0,275.0,38.45,236.55,2.0,Card
TXN013148,2024-11-16 09:12:00,SmartRetail,Jayanagar,3.0,5.0,1067112.0,Beverages,Bisleri Water (1L),3.0,20.0,60.0,6.94,53.06,0.0,Card
TXN024072,2024-11-16 09:47:00,SmartRetail,Whitefield,2.0,5.0,1009665.0,Personal Care,Soap (125g),1.0,40.0,40.0,0.44,39.56,0.0,Card
TXN013944,2024-11-16 10:10:00,SmartRetail,Jayanagar,3.0,5.0,1081240.0,Groceries,Rice (5kg),1.0,280.0,280.0,1.96,278.04,2.0,Wallet
TXN024127,2024-11-16 10:26:00,SmartRetail,Yelahanka,5.0,5.0,1023249.0,Beverages,Real Juice (1L),2.0,110.0,220.0,0.49,219.51,2.0,Card
TXN007601,2024-11-16 10:27:00,SmartRetail,Koramangala,4.0,5.0,1016826.0,Personal Care,Soap (125g),5.0,40.0,200.0,5.77,194.23,1.0,Card
TXN009013,2024-11-16 10:29:00,SmartRetail,Jayanagar,3.0,5.0,1057568.0,Snacks,Kurkure,1.0,15.0,15.0,1.52,13.48,0.0,Wallet
TXN004618,2024-11-16 10:30:00,SmartRetail,Koramangala,4.0,5.0,1016102.0,Snacks,Chocolate,3.0,40.0,120.0,11.24,108.76,1.0,UPI
TXN012884,2024-11-16 10:41:00,SmartRetail,Koramangala,4.0,5.0,1077902.0,Beverages,Real Juice (1L),5.0,110.0,550.0,1.48,548.52,5.0,Card
TXN008090,2024-11-16 10:48:00,SmartRetail,Whitefield,2.0,5.0,1059885.0,Dairy,Butter (100g),1.0,55.0,55.0,5.48,49.52,0.0,Wallet
TXN016516,2024-11-16 11:01:00,SmartRetail,Indiranagar,1.0,5.0,1018003.0,Dairy,Cheese (200g),4.0,120.0,480.0,31.11,448.89,4.0,UPI
TXN003180,2024-11-16 11:24:00,SmartRetail,Whitefield,2.0,5.0,1023386.0,Personal Care,Toothpaste (150g),2.0,90.0,180.0,14.79,165.21,1.0,Cash
TXN004099,2024-11-16 11:29:00,SmartRetail,Indiranagar,1.0,5.0,1087832.0,Personal Care,Toothpaste (150g),2.0,90.0,180.0,15.12,164.88,1.0,UPI
TXN018041,2024-11-16 12:12:00,SmartRetail,Jayanagar,3.0,5.0,1073645.0,Beverages,Red Bull (250ml),2.0,125.0,250.0,21.3,228.7,2.0,Wallet
TXN021521,2024-11-16 12:16:00,SmartRetail,Jayanagar,3.0,5.0,1083904.0,Snacks,Lays Chips,1.0,20.0,20.0,1.07,18.93,0.0,Wallet
TXN004858,2024-11-16 12:57:00,SmartRetail,Koramangala,4.0,5.0,1090302.0,Beverages,Pepsi (2L),5.0,80.0,400.0,7.16,392.84,3.0,Cash
TXN018765,2024-11-16 13:15:00,SmartRetail,Jayanagar,3.0,5.0,1084897.0,Snacks,Kurkure,5.0,15.0,75.0,2.97,72.03,0.0,Wallet
TXN000157,2024-11-16 13:20:00,SmartRetail,Koramangala,4.0,5.0,1034998.0,Beverages,Red Bull (250ml),4.0,125.0,500.0,25.51,474.49,4.0,Card
TXN018210,2024-11-16 13:22:00,SmartRetail,Jayanagar,3.0,5.0,1003794.0,Dairy,Butter (100g),2.0,55.0,110.0,2.57,107.43,1.0,Cash
TXN013705,2024-11-16 13:48:00,SmartRetail,Yelahanka,5.0,5.0,1023994.0,Snacks,Chocolate,1.0,40.0,40.0,5.36,34.64,0.0,Card
TXN024410,2024-11-16 13:58:00,SmartRetail,Koramangala,4.0,5.0,1002247.0,Beverages,Red Bull (250ml),3.0,125.0,375.0,27.34,347.66,3.0,Cash
TXN023997,2024-11-16 14:16:00,SmartRetail,Yelahanka,5.0,5.0,1006106.0,Personal Care,Shampoo (250ml),2.0,180.0,360.0,42.6,317.4,3.0,Cash
TXN024381,2024-11-16 14:18:00,SmartRetail,Jayanagar,3.0,5.0,1089199.0,Beverages,Bisleri Water (1L),5.0,20.0,100.0,12.43,87.57,0.0,Wallet
TXN024858,2024-11-16 14:29:00,SmartRetail,Jayanagar,3.0,5.0,1014239.0,Groceries,Wheat Flour (5kg),4.0,250.0,1000.0,45.08,954.92,9.0,Cash
TXN004582,2024-11-16 14:42:00,SmartRetail,Whitefield,2.0,5.0,1006439.0,Snacks,Biscuits,2.0,30.0,60.0,3.61,56.39,0.0,Cash
TXN010494,2024-11-16 14:48:00,SmartRetail,Indiranagar,1.0,5.0,1069684.0,Groceries,Pulses (1kg),5.0,90.0,450.0,5.0,445.0,4.0,UPI
TXN003428,2024-11-16 14:54:00,SmartRetail,Whitefield,2.0,5.0,1033325.0,Snacks,Chocolate,3.0,40.0,120.0,3.19,116.81,1.0,UPI
TXN020182,2024-11-16 15:15:00,SmartRetail,Whitefield,2.0,5.0,1061430.0,Snacks,Dry Fruits (250g),2.0,220.0,440.0,51.82,388.18,3.0,UPI
TXN016937,2024-11-16 15:34:00,SmartRetail,Koramangala,4.0,5.0,1043654.0,Snacks,Chocolate,3.0,40.0,120.0,13.59,106.41,1.0,Cash
TXN018566,2024-11-16 15:50:00,SmartRetail,Yelahanka,5.0,5.0,1051718.0,Personal Care,Facewash (100ml),2.0,160.0,320.0,40.75,279.25,2.0,Card
TXN019257,2024-11-16 15:54:00,SmartRetail,Whitefield,2.0,5.0,1019955.0,Snacks,Chocolate,3.0,40.0,120.0,14.96,105.04,1.0,Card
TXN003659,2024-11-16 15:56:00,SmartRetail,Koramangala,4.0,5.0,1047837.0,Dairy,Butter (100g),2.0,55.0,110.0,9.56,100.44,1.0,Cash
TXN002408,2024-11-16 16:15:00,SmartRetail,Jayanagar,3.0,5.0,1031762.0,Beverages,Coca Cola (2L),2.0,85.0,170.0,24.76,145.24,1.0,UPI
TXN019569,2024-11-16 16:33:00,SmartRetail,Indiranagar,1.0,5.0,1093309.0,Personal Care,Shampoo (250ml),2.0,180.0,360.0,1.65,358.35,3.0,Wallet
TXN023657,2024-11-16 16:35:00,SmartRetail,Koramangala,4.0,5.0,1062100.0,Personal Care,Shampoo (250ml),3.0,180.0,540.0,10.23,529.77,5.0,Cash
TXN000436,2024-11-16 16:50:00,SmartRetail,Jayanagar,3.0,5.0,1032831.0,Snacks,Dry Fruits (250g),2.0,220.0,440.0,65.77,374.23,3.0,Wallet
TXN001856,2024-11-16 17:20:00,SmartRetail,Indiranagar,1.0,5.0,1051944.0,Dairy,Butter (100g),3.0,55.0,165.0,8.86,156.14,1.0,Cash
TXN010429,2024-11-16 17:33:00,SmartRetail,Koramangala,4.0,5.0,1021808.0,Dairy,Butter (100g),3.0,55.0,165.0,17.52,147.48,1.0,UPI
TXN022625,2024-11-16 17:47:00,SmartRetail,Koramangala,4.0,5.0,1010162.0,Personal Care,Shampoo (250ml),4.0,180.0,720.0,78.39,641.61,6.0,UPI
TXN011984,2024-11-16 17:54:00,SmartRetail,Whitefield,2.0,5.0,1059020.0,Groceries,Salt (1kg),1.0,20.0,20.0,0.78,19.22,0.0,Cash
TXN012999,2024-11-16 18:27:00,SmartRetail,Jayanagar,3.0,5.0,1039503.0,Beverages,Bisleri Water (1L),2.0,20.0,40.0,4.82,35.18,0.0,Wallet
TXN015609,2024-11-16 18:28:00,SmartRetail,Koramangala,4.0,5.0,1029107.0,Personal Care,Soap (125g),1.0,40.0,40.0,2.43,37.57,0.0,Card
TXN016237,2024-11-16 18:32:00,SmartRetail,Koramangala,4.0,5.0,1039937.0,Personal Care,Facewash (100ml),3.0,160.0,480.0,34.61,445.39,4.0,Wallet
TXN009462,2024-11-16 18:47:00,SmartRetail,Jayanagar,3.0,5.0,1048825.0,Personal Care,Facewash (100ml),5.0,160.0,800.0,119.8,680.2,6.0,UPI
TXN000089,2024-11-16 18:51:00,SmartRetail,Yelahanka,5.0,5.0,1077174.0,Dairy,Milk (1L),5.0,55.0,275.0,8.26,266.74,2.0,Cash
TXN012709,2024-11-16 18:52:00,SmartRetail,Whitefield,2.0,5.0,1092137.0,Personal Care,Toothpaste (150g),3.0,90.0,270.0,11.62,258.38,2.0,Wallet
TXN009565,2024-11-16 19:14:00,SmartRetail,Jayanagar,3.0,5.0,1042052.0,Dairy,Paneer (200g),1.0,85.0,85.0,7.37,77.63,0.0,Card
TXN016159,2024-11-16 19:18:00,SmartRetail,Yelahanka,5.0,5.0,1030463.0,Groceries,Rice (5kg),4.0,280.0,1120.0,72.84,1047.16,10.0,Card
TXN006300,2024-11-16 19:23:00,SmartRetail,Indiranagar,1.0,5.0,1085334.0,Beverages,Bisleri Water (1L),1.0,20.0,20.0,2.38,17.62,0.0,Cash
TXN006598,2024-11-16 19:27:00,SmartRetail,Indiranagar,1.0,5.0,1074343.0,Personal Care,Soap (125g),1.0,40.0,40.0,3.98,36.02,0.0,Cash
TXN013101,2024-11-16 19:39:00,SmartRetail,Yelahanka,5.0,5.0,1060264.0,Snacks,Lays Chips,5.0,20.0,100.0,13.66,86.34,0.0,UPI
TXN011128,2024-11-16 20:20:00,SmartRetail,Whitefield,2.0,5.0,1018499.0,Dairy,Cheese (200g),3.0,120.0,360.0,21.9,338.1,3.0,Card
TXN024448,2024-11-16 20:21:00,SmartRetail,Jayanagar,3.0,5.0,1067391.0,Personal Care,Facewash (100ml),2.0,160.0,320.0,2.43,317.57,3.0,Cash
TXN008391,2024-11-16 20:24:00,SmartRetail,Yelahanka,5.0,5.0,1067024.0,Snacks,Chocolate,1.0,40.0,40.0,2.35,37.65,0.0,Card
TXN024313,2024-11-16 20:25:00,SmartRetail,Yelahanka,5.0,5.0,1048934.0,Snacks,Chocolate,4.0,40.0,160.0,19.16,140.84,1.0,UPI
TXN004230,2024-11-16 20:31:00,SmartRetail,Whitefield,2.0,5.0,1056372.0,Beverages,Pepsi (2L),2.0,80.0,160.0,4.34,155.66,1.0,Card
TXN005872,2024-11-16 20:59:00,SmartRetail,Koramangala,4.0,5.0,1050896.0,Groceries,Sugar (1kg),4.0,45.0,180.0,0.1,179.9,1.0,Card
TXN003189,2024-11-16 21:11:00,SmartRetail,Jayanagar,3.0,5.0,1066253.0,Dairy,Paneer (200g),1.0,85.0,85.0,8.03,76.97,0.0,Wallet
TXN008480,2024-11-16 21:42:00,SmartRetail,Indiranagar,1.0,5.0,1064311.0,Snacks,Dry Fruits (250g),3.0,220.0,660.0,66.41,593.59,5.0,Card
TXN022728,2024-11-16 21:49:00,SmartRetail,Yelahanka,5.0,5.0,1088403.0,Dairy,Curd (500g),5.0,35.0,175.0,0.61,174.39,1.0,Wallet
TXN006640,2024-11-16 21:54:00,SmartRetail,Whitefield,2.0,5.0,1000327.0,Groceries,Salt (1kg),2.0,20.0,40.0,4.4,35.6,0.0,Cash
TXN010941,2024-11-17 08:04:00,SmartRetail,Jayanagar,3.0,5.0,1003308.0,Groceries,Rice (5kg),2.0,280.0,560.0,19.63,540.37,5.0,UPI
TXN002182,2024-11-17 08:12:00,SmartRetail,Whitefield,2.0,5.0,1007387.0,Beverages,Real Juice (1L),3.0,110.0,330.0,42.36,287.64,2.0,Cash
TXN015479,2024-11-17 08:15:00,SmartRetail,Jayanagar,3.0,5.0,1019389.0,Personal Care,Soap (125g),5.0,40.0,200.0,5.75,194.25,1.0,Card
TXN013571,2024-11-17 08:24:00,SmartRetail,Jayanagar,3.0,5.0,1080331.0,Personal Care,Facewash (100ml),2.0,160.0,320.0,32.95,287.05,2.0,Wallet
TXN006603,2024-11-17 08:29:00,SmartRetail,Whitefield,2.0,5.0,1048392.0,Snacks,Dry Fruits (250g),2.0,220.0,440.0,55.51,384.49,3.0,UPI
TXN002934,2024-11-17 08:41:00,SmartRetail,Indiranagar,1.0,5.0,1013513.0,Personal Care,Toothpaste (150g),4.0,90.0,360.0,12.0,348.0,3.0,UPI
TXN004225,2024-11-17 09:00:00,SmartRetail,Indiranagar,1.0,5.0,1017551.0,Beverages,Coca Cola (2L),2.0,85.0,170.0,17.09,152.91,1.0,Cash
TXN019830,2024-11-17 09:11:00,SmartRetail,Yelahanka,5.0,5.0,1052741.0,Personal Care,Facewash (100ml),1.0,160.0,160.0,16.32,143.68,1.0,Wallet
TXN004718,2024-11-17 09:23:00,SmartRetail,Jayanagar,3.0,5.0,1090824.0,Groceries,Salt (1kg),4.0,20.0,80.0,0.67,79.33,0.0,Wallet
TXN005936,2024-11-17 09:35:00,SmartRetail,Koramangala,4.0,5.0,1000899.0,Groceries,Pulses (1kg),5.0,90.0,450.0,15.37,434.63,4.0,Wallet
TXN015429,2024-11-17 09:38:00,SmartRetail,Whitefield,2.0,5.0,1031784.0,Dairy,Butter (100g),5.0,55.0,275.0,30.64,244.36,2.0,Cash
TXN010664,2024-11-17 09:58:00,SmartRetail,Jayanagar,3.0,5.0,1016497.0,Snacks,Chocolate,3.0,40.0,120.0,12.81,107.19,1.0,UPI
TXN020986,2024-11-17 10:08:00,SmartRetail,Indiranagar,1.0,5.0,1083975.0,Snacks,Chocolate,2.0,40.0,80.0,0.67,79.33,0.0,UPI
TXN009912,2024-11-17 10:12:00,SmartRetail,Jayanagar,3.0,5.0,1008062.0,Beverages,Coca Cola (2L),4.0,85.0,340.0,50.72,289.28,2.0,Wallet
TXN008442,2024-11-17 10:19:00,SmartRetail,Whitefield,2.0,5.0,1060117.0,Personal Care,Soap (125g),5.0,40.0,200.0,18.13,181.87,1.0,UPI
TXN015719,2024-11-17 10:51:00,SmartRetail,Indiranagar,1.0,5.0,1005841.0,Beverages,Coca Cola (2L),1.0,85.0,85.0,6.98,78.02,0.0,UPI
TXN003485,2024-11-17 10:52:00,SmartRetail,Whitefield,2.0,5.0,1071775.0,Dairy,Curd (500g),5.0,35.0,175.0,10.71,164.29,1.0,Card
TXN018577,2024-11-17 11:08:00,SmartRetail,Jayanagar,3.0,5.0,1023776.0,Personal Care,Toothpaste (150g),5.0,90.0,450.0,43.7,406.3,4.0,Card
TXN000017,2024-11-17 11:19:00,SmartRetail,Koramangala,4.0,5.0,1091880.0,Dairy,Paneer (200g),4.0,85.0,340.0,6.42,333.58,3.0,Card
TXN023243,2024-11-17 11:20:00,SmartRetail,Yelahanka,5.0,5.0,1082575.0,Snacks,Kurkure,1.0,15.0,15.0,1.57,13.43,0.0,Cash
TXN000661,2024-11-17 11:35:00,SmartRetail,Koramangala,4.0,5.0,1022211.0,Dairy,Curd (500g),1.0,35.0,35.0,4.57,30.43,0.0,Cash
TXN021897,2024-11-17 11:46:00,SmartRetail,Yelahanka,5.0,5.0,1030767.0,Dairy,Cheese (200g),5.0,120.0,600.0,21.61,578.39,5.0,Card
TXN016155,2024-11-17 11:47:00,SmartRetail,Indiranagar,1.0,5.0,1041170.0,Snacks,Lays Chips,5.0,20.0,100.0,1.84,98.16,0.0,Cash
TXN007598,2024-11-17 11:56:00,SmartRetail,Jayanagar,3.0,5.0,1019814.0,Dairy,Paneer (200g),5.0,85.0,425.0,44.57,380.43,3.0,Card
TXN003913,2024-11-17 11:57:00,SmartRetail,Yelahanka,5.0,5.0,1094178.0,Snacks,Biscuits,1.0,30.0,30.0,1.32,28.68,0.0,Wallet
TXN011539,2024-11-17 11:59:00,SmartRetail,Yelahanka,5.0,5.0,1074151.0,Dairy,Curd (500g),3.0,35.0,105.0,15.73,89.27,0.0,Card
TXN019013,2024-11-17 12:05:00,SmartRetail,Jayanagar,3.0,5.0,1080877.0,Dairy,Paneer (200g),1.0,85.0,85.0,5.54,79.46,0.0,Card
TXN014332,2024-11-17 12:30:00,SmartRetail,Indiranagar,1.0,5.0,1071471.0,Snacks,Biscuits,1.0,30.0,30.0,2.62,27.38,0.0,Card
TXN005081,2024-11-17 12:33:00,SmartRetail,Indiranagar,1.0,5.0,1084822.0,Beverages,Pepsi (2L),4.0,80.0,320.0,39.78,280.22,2.0,Wallet
TXN010420,2024-11-17 12:34:00,SmartRetail,Indiranagar,1.0,5.0,1041579.0,Snacks,Kurkure,3.0,15.0,45.0,1.62,43.38,0.0,UPI
TXN007313,2024-11-17 12:46:00,SmartRetail,Koramangala,4.0,5.0,1059727.0,Personal Care,Facewash (100ml),2.0,160.0,320.0,27.1,292.9,2.0,Card
TXN009353,2024-11-17 13:23:00,SmartRetail,Indiranagar,1.0,5.0,1001952.0,Snacks,Dry Fruits (250g),2.0,220.0,440.0,46.2,393.8,3.0,Cash
TXN017733,2024-11-17 13:48:00,SmartRetail,Koramangala,4.0,5.0,1080364.0,Groceries,Sugar (1kg),4.0,45.0,180.0,15.37,164.63,1.0,Wallet
TXN020668,2024-11-17 13:54:00,SmartRetail,Indiranagar,1.0,5.0,1042058.0,Dairy,Curd (500g),3.0,35.0,105.0,2.8,102.2,1.0,Card
TXN016631,2024-11-17 14:13:00,SmartRetail,Koramangala,4.0,5.0,1092679.0,Groceries,Wheat Flour (5kg),5.0,250.0,1250.0,160.66,1089.34,10.0,Cash
TXN024081,2024-11-17 14:14:00,SmartRetail,Whitefield,2.0,5.0,1034384.0,Beverages,Real Juice (1L),4.0,110.0,440.0,35.19,404.81,4.0,UPI
TXN018142,2024-11-17 14:39:00,SmartRetail,Indiranagar,1.0,5.0,1083148.0,Beverages,Red Bull (250ml),5.0,125.0,625.0,17.63,607.37,6.0,Cash
TXN013888,2024-11-17 14:43:00,SmartRetail,Yelahanka,5.0,5.0,1069314.0,Groceries,Rice (5kg),4.0,280.0,1120.0,157.2,962.8,9.0,Cash
TXN007056,2024-11-17 14:46:00,SmartRetail,Jayanagar,3.0,5.0,1097190.0,Snacks,Dry Fruits (250g),1.0,220.0,220.0,11.81,208.19,2.0,UPI
TXN010570,2024-11-17 14:55:00,SmartRetail,Indiranagar,1.0,5.0,1079136.0,Beverages,Coca Cola (2L),5.0,85.0,425.0,54.75,370.25,3.0,UPI
TXN018457,2024-11-17 15:08:00,SmartRetail,Yelahanka,5.0,5.0,1076045.0,Beverages,Pepsi (2L),4.0,80.0,320.0,36.68,283.32,2.0,Cash
TXN002323,2024-11-17 15:19:00,SmartRetail,Yelahanka,5.0,5.0,1097745.0,Groceries,Cooking Oil (1L),2.0,130.0,260.0,23.81,236.19,2.0,UPI
TXN014707,2024-11-17 15:28:00,SmartRetail,Yelahanka,5.0,5.0,1034874.0,Beverages,Real Juice (1L),1.0,110.0,110.0,13.77,96.23,0.0,Cash
TXN019086,2024-11-17 15:36:00,SmartRetail,Indiranagar,1.0,5.0,1083809.0,Beverages,Red Bull (250ml),4.0,125.0,500.0,30.65,469.35,4.0,UPI
TXN020884,2024-11-17 15:38:00,SmartRetail,Yelahanka,5.0,5.0,1088128.0,Personal Care,Soap (125g),1.0,40.0,40.0,0.8,39.2,0.0,Card
TXN010700,2024-11-17 15:43:00,SmartRetail,Indiranagar,1.0,5.0,1035044.0,Personal Care,Facewash (100ml),5.0,160.0,800.0,78.76,721.24,7.0,Cash
TXN003417,2024-11-17 16:08:00,SmartRetail,Whitefield,2.0,5.0,1021616.0,Beverages,Coca Cola (2L),5.0,85.0,425.0,27.66,397.34,3.0,Wallet
TXN001413,2024-11-17 16:29:00,SmartRetail,Koramangala,4.0,5.0,1092551.0,Personal Care,Facewash (100ml),4.0,160.0,640.0,46.25,593.75,5.0,Card
TXN014422,2024-11-17 16:43:00,SmartRetail,Indiranagar,1.0,5.0,1012538.0,Beverages,Real Juice (1L),1.0,110.0,110.0,5.81,104.19,1.0,Cash
TXN023269,2024-11-17 16:43:00,SmartRetail,Koramangala,4.0,5.0,1057527.0,Dairy,Butter (100g),2.0,55.0,110.0,7.46,102.54,1.0,Cash
TXN012015,2024-11-17 17:00:00,SmartRetail,Yelahanka,5.0,5.0,1016646.0,Personal Care,Toothpaste (150g),1.0,90.0,90.0,0.43,89.57,0.0,UPI
TXN006018,2024-11-17 17:13:00,SmartRetail,Whitefield,2.0,5.0,1001454.0,Dairy,Butter (100g),3.0,55.0,165.0,15.26,149.74,1.0,Cash
TXN001059,2024-11-17 17:17:00,SmartRetail,Indiranagar,1.0,5.0,1053357.0,Personal Care,Soap (125g),5.0,40.0,200.0,26.26,173.74,1.0,Wallet
TXN021127,2024-11-17 17:31:00,SmartRetail,Indiranagar,1.0,5.0,1052674.0,Beverages,Red Bull (250ml),1.0,125.0,125.0,10.66,114.34,1.0,Card
TXN011964,2024-11-17 17:45:00,SmartRetail,Koramangala,4.0,5.0,1026412.0,Snacks,Lays Chips,2.0,20.0,40.0,2.98,37.02,0.0,UPI
TXN024775,2024-11-17 17:50:00,SmartRetail,Yelahanka,5.0,5.0,1069007.0,Beverages,Pepsi (2L),5.0,80.0,400.0,5.17,394.83,3.0,UPI
TXN002065,2024-11-17 18:08:00,SmartRetail,Yelahanka,5.0,5.0,1037950.0,Dairy,Paneer (200g),4.0,85.0,340.0,30.32,309.68,3.0,UPI
TXN004799,2024-11-17 18:08:00,SmartRetail,Indiranagar,1.0,5.0,1041014.0,Snacks,Chocolate,5.0,40.0,200.0,27.17,172.83,1.0,UPI
TXN020731,2024-11-17 18:12:00,SmartRetail,Indiranagar,1.0,5.0,1033769.0,Beverages,Coca Cola (2L),5.0,85.0,425.0,37.23,387.77,3.0,UPI
TXN018200,2024-11-17 18:12:00,SmartRetail,Koramangala,4.0,5.0,1088692.0,Personal Care,Toothpaste (150g),4.0,90.0,360.0,0.44,359.56,3.0,Wallet
TXN003292,2024-11-17 18:14:00,SmartRetail,Indiranagar,1.0,5.0,1052427.0,Snacks,Kurkure,2.0,15.0,30.0,2.42,27.58,0.0,Wallet
TXN019835,2024-11-17 18:25:00,SmartRetail,Koramangala,4.0,5.0,1028768.0,Dairy,Paneer (200g),2.0,85.0,170.0,17.97,152.03,1.0,Card
TXN015780,2024-11-17 18:35:00,SmartRetail,Jayanagar,3.0,5.0,1055313.0,Beverages,Red Bull (250ml),4.0,125.0,500.0,23.7,476.3,4.0,Wallet
TXN004066,2024-11-17 18:39:00,SmartRetail,Indiranagar,1.0,5.0,1090518.0,Personal Care,Toothpaste (150g),2.0,90.0,180.0,0.09,179.91,1.0,Wallet
TXN007849,2024-11-17 18:49:00,SmartRetail,Yelahanka,5.0,5.0,1043640.0,Dairy,Milk (1L),5.0,55.0,275.0,7.3,267.7,2.0,Card
TXN002815,2024-11-17 18:49:00,SmartRetail,Indiranagar,1.0,5.0,1072007.0,Beverages,Pepsi (2L),3.0,80.0,240.0,13.74,226.26,2.0,Card
TXN009795,2024-11-17 19:04:00,SmartRetail,Jayanagar,3.0,5.0,1030148.0,Groceries,Sugar (1kg),5.0,45.0,225.0,20.9,204.1,2.0,Cash
TXN010693,2024-11-17 19:44:00,SmartRetail,Yelahanka,5.0,5.0,1003503.0,Personal Care,Shampoo (250ml),1.0,180.0,180.0,23.37,156.63,1.0,Cash
TXN018865,2024-11-17 19:50:00,SmartRetail,Yelahanka,5.0,5.0,1095370.0,Dairy,Butter (100g),2.0,55.0,110.0,0.43,109.57,1.0,UPI
TXN012084,2024-11-17 19:57:00,SmartRetail,Whitefield,2.0,5.0,1001470.0,Beverages,Pepsi (2L),4.0,80.0,320.0,13.31,306.69,3.0,Cash
TXN000837,2024-11-17 20:11:00,SmartRetail,Jayanagar,3.0,5.0,1035257.0,Beverages,Coca Cola (2L),3.0,85.0,255.0,7.69,247.31,2.0,Card
TXN007356,2024-11-17 20:14:00,SmartRetail,Whitefield,2.0,5.0,1079448.0,Groceries,Rice (5kg),3.0,280.0,840.0,34.34,805.66,8.0,Wallet
TXN013624,2024-11-17 20:14:00,SmartRetail,Whitefield,2.0,5.0,1032424.0,Dairy,Cheese (200g),2.0,120.0,240.0,2.93,237.07,2.0,Card
TXN018388,2024-11-17 20:23:00,SmartRetail,Whitefield,2.0,5.0,1029630.0,Snacks,Kurkure,2.0,15.0,30.0,0.52,29.48,0.0,Wallet
TXN009988,2024-11-17 20:28:00,SmartRetail,Yelahanka,5.0,5.0,1047496.0,Snacks,Lays Chips,1.0,20.0,20.0,0.64,19.36,0.0,Cash
TXN007863,2024-11-17 20:31:00,SmartRetail,Jayanagar,3.0,5.0,1021383.0,Personal Care,Soap (125g),3.0,40.0,120.0,16.12,103.88,1.0,Wallet
